file	brenneri	briggsae	doughertyi	elegans	inopinata	latens	nigoni	remanei	sinica	sp26	sp40	tropicalis	wallacei	kamaaina	elegans_gene_id	prot_length	elegans_gene_id.1	Your.Input	Public.Name	brenneri_fra	briggsae_fra	doughertyi_fra	elegans_fra	inopinata_fra	latens_fra	nigoni_fra	remanei_fra	sinica_fra	sp26_fra	sp40_fra	tropicalis_fra	wallacei_fra	kamaaina_fra	mean_spsp_aa	brenneri_spsp_over_mean	briggsae_spsp_over_mean	doughertyi_spsp_over_mean	elegans_spsp_over_mean	inopinata_spsp_over_mean	latens_spsp_over_mean	nigoni_spsp_over_mean	remanei_spsp_over_mean	sinica_spsp_over_mean	sp26_spsp_over_mean	sp40_spsp_over_mean	tropicalis_spsp_over_mean	wallacei_spsp_over_mean	kamaaina_spsp_over_mean	high_inop_spsp
2761.fa	1	0	1	0	1	0	0	0	12	2	0	0	1	2	B0207.3	105	B0207.3	B0207.3	gpa-14	0.00952380952380952	0	0.00952380952380952	0	0.00952380952380952	0	0	0	0.114285714285714	0.019047619047619	0	0	0.00952380952380952	0.019047619047619	1.42857142857143	0.7	0	0.7	0	0.7	0	0	0	8.4	1.4	0	0	0.7	1.4	FALSE
2762.fa	0	0	1	0	2	0	0	0	0	0	0	0	0	9	B0511.10	306	B0511.10	B0511.10	eif-3.E	0	0	0.00326797385620915	0	0.0065359477124183	0	0	0	0	0	0	0	0	0.0294117647058824	0.857142857142857	0	0	1.16666666666667	0	2.33333333333333	0	0	0	0	0	0	0	0	10.5	FALSE
2763.fa	3	0	1	7	17	0	1	0	1	3	4	3	1	5	M01F1.5	485	M01F1.5	M01F1.5	hmit-1.3	0.00618556701030928	0	0.00206185567010309	0.0144329896907217	0.0350515463917526	0	0.00206185567010309	0	0.00206185567010309	0.00618556701030928	0.00824742268041237	0.00618556701030928	0.00206185567010309	0.0103092783505155	3.28571428571429	0.91304347826087	0	0.304347826086957	2.1304347826087	5.17391304347826	0	0.304347826086957	0	0.304347826086957	0.91304347826087	1.21739130434783	0.91304347826087	0.304347826086957	1.52173913043478	FALSE
2764.fa	4	0	0	0	5	0	0	0	1	1	0	1	0	0	F47A4.1	158	F47A4.1	F47A4.1	lgc-47	0.0253164556962025	0	0	0	0.0316455696202532	0	0	0	0.00632911392405063	0.00632911392405063	0	0.00632911392405063	0	0	0.857142857142857	4.66666666666667	0	0	0	5.83333333333333	0	0	0	1.16666666666667	1.16666666666667	0	1.16666666666667	0	0	FALSE
2765.fa	1	0	2	4	14	0	0	1	0	1	1	0	1	10	K01D12.5	157	K01D12.5	K01D12.5	K01D12.5	0.00636942675159236	0	0.0127388535031847	0.0254777070063694	0.089171974522293	0	0	0.00636942675159236	0	0.00636942675159236	0.00636942675159236	0	0.00636942675159236	0.0636942675159236	2.5	0.4	0	0.8	1.6	5.6	0	0	0.4	0	0.4	0.4	0	0.4	4	TRUE
2766.fa	20	2	3	7	16	1	1	2	2	0	5	4	5	12	W01A11.5	743	W01A11.5	W01A11.5	cpt-6	0.0269179004037685	0.00269179004037685	0.00403768506056528	0.00942126514131898	0.0215343203230148	0.00134589502018843	0.00134589502018843	0.00269179004037685	0.00269179004037685	0	0.00672947510094213	0.0053835800807537	0.00672947510094213	0.0161507402422611	5.71428571428571	3.5	0.35	0.525	1.225	2.8	0.175	0.175	0.35	0.35	0	0.875	0.7	0.875	2.1	FALSE
2767.fa	6	2	1	3	10	0	0	0	0	2	4	2	0	8	F59F3.2	244	F59F3.2	F59F3.2	col-177	0.0245901639344262	0.00819672131147541	0.00409836065573771	0.0122950819672131	0.040983606557377	0	0	0	0	0.00819672131147541	0.0163934426229508	0.00819672131147541	0	0.0327868852459016	2.71428571428571	2.21052631578947	0.736842105263158	0.368421052631579	1.10526315789474	3.68421052631579	0	0	0	0	0.736842105263158	1.47368421052632	0.736842105263158	0	2.94736842105263	FALSE
2768.fa	1	0	0	0	11	0	0	0	0	0	0	0	0	0	C04C3.2	263	C04C3.2	C04C3.2	lgc-9	0.00380228136882129	0	0	0	0.0418250950570342	0	0	0	0	0	0	0	0	0	0.857142857142857	1.16666666666667	0	0	0	12.8333333333333	0	0	0	0	0	0	0	0	0	FALSE
2769.fa	10	4	8	8	31	1	1	3	19	4	3	1	6	25	C02E11.1	811	C02E11.1	C02E11.1	nra-4	0.0123304562268804	0.00493218249075216	0.00986436498150432	0.00986436498150432	0.0382244143033292	0.00123304562268804	0.00123304562268804	0.00369913686806412	0.0234278668310728	0.00493218249075216	0.00369913686806412	0.00123304562268804	0.00739827373612824	0.030826140567201	8.85714285714286	1.12903225806452	0.451612903225806	0.903225806451613	0.903225806451613	3.5	0.112903225806452	0.112903225806452	0.338709677419355	2.14516129032258	0.451612903225806	0.338709677419355	0.112903225806452	0.67741935483871	2.82258064516129	FALSE
277.fa	1	2	3	34	27	2	4	0	1	1	8	2	0	23	C14F11.2	607	C14F11.2	C14F11.2	lrch-1	0.00164744645799012	0.00329489291598023	0.00494233937397035	0.0560131795716639	0.0444810543657331	0.00329489291598023	0.00658978583196046	0	0.00164744645799012	0.00164744645799012	0.0131795716639209	0.00329489291598023	0	0.0378912685337726	7.71428571428571	0.12962962962963	0.259259259259259	0.388888888888889	4.40740740740741	3.5	0.259259259259259	0.518518518518518	0	0.12962962962963	0.12962962962963	1.03703703703704	0.259259259259259	0	2.98148148148148	FALSE
2770.fa	4	0	2	0	7	0	0	0	1	0	1	7	5	11	F10B5.3	349	F10B5.3	F10B5.3	F10B5.3	0.0114613180515759	0	0.00573065902578797	0	0.0200573065902579	0	0	0	0.00286532951289398	0	0.00286532951289398	0.0200573065902579	0.0143266475644699	0.0315186246418338	2.71428571428571	1.47368421052632	0	0.736842105263158	0	2.57894736842105	0	0	0	0.368421052631579	0	0.368421052631579	2.57894736842105	1.84210526315789	4.05263157894737	FALSE
2771.fa	0	1	1	6	12	3	0	0	1	1	2	1	2	11	Y53C10A.4	380	Y53C10A.4	Y53C10A.4	rga-2	0	0.00263157894736842	0.00263157894736842	0.0157894736842105	0.0315789473684211	0.00789473684210526	0	0	0.00263157894736842	0.00263157894736842	0.00526315789473684	0.00263157894736842	0.00526315789473684	0.0289473684210526	2.92857142857143	0	0.341463414634146	0.341463414634146	2.04878048780488	4.09756097560976	1.02439024390244	0	0	0.341463414634146	0.341463414634146	0.682926829268293	0.341463414634146	0.682926829268293	3.75609756097561	FALSE
2772.fa	47	0	2	2	4	0	0	0	3	5	0	1	0	2	ZC506.4	459	ZC506.4	ZC506.4	mgl-1	0.10239651416122	0	0.00435729847494553	0.00435729847494553	0.00871459694989107	0	0	0	0.0065359477124183	0.0108932461873638	0	0.00217864923747277	0	0.00435729847494553	4.71428571428571	9.96969696969697	0	0.424242424242424	0.424242424242424	0.848484848484849	0	0	0	0.636363636363636	1.06060606060606	0	0.212121212121212	0	0.424242424242424	FALSE
2773.fa	1	1	0	1	8	0	0	0	0	0	0	0	0	1	F38B6.2	117	F38B6.2	F38B6.2	F38B6.2	0.00854700854700855	0.00854700854700855	0	0.00854700854700855	0.0683760683760684	0	0	0	0	0	0	0	0	0.00854700854700855	0.857142857142857	1.16666666666667	1.16666666666667	0	1.16666666666667	9.33333333333333	0	0	0	0	0	0	0	0	1.16666666666667	TRUE
2774.fa	3	0	4	2	16	0	0	0	13	1	1	7	2	4	F36H1.4	362	F36H1.4	F36H1.4	lin-3	0.00828729281767956	0	0.0110497237569061	0.00552486187845304	0.0441988950276243	0	0	0	0.0359116022099447	0.00276243093922652	0.00276243093922652	0.0193370165745856	0.00552486187845304	0.0110497237569061	3.78571428571429	0.792452830188679	0	1.05660377358491	0.528301886792453	4.22641509433962	0	0	0	3.43396226415094	0.264150943396226	0.264150943396226	1.84905660377358	0.528301886792453	1.05660377358491	FALSE
2775.fa	1	0	2	3	4	0	0	0	2	1	3	2	1	4	Y54E10A.16	422	Y54E10A.16	Y54E10A.16	mab-31	0.0023696682464455	0	0.004739336492891	0.00710900473933649	0.00947867298578199	0	0	0	0.004739336492891	0.0023696682464455	0.00710900473933649	0.004739336492891	0.0023696682464455	0.00947867298578199	1.64285714285714	0.608695652173913	0	1.21739130434783	1.82608695652174	2.43478260869565	0	0	0	1.21739130434783	0.608695652173913	1.82608695652174	1.21739130434783	0.608695652173913	2.43478260869565	FALSE
2776.fa	1	2	4	2	11	1	0	0	2	2	5	7	2	3	C26E6.12	305	C26E6.12	C26E6.12	C26E6.12	0.00327868852459016	0.00655737704918033	0.0131147540983607	0.00655737704918033	0.0360655737704918	0.00327868852459016	0	0	0.00655737704918033	0.00655737704918033	0.0163934426229508	0.0229508196721311	0.00655737704918033	0.00983606557377049	3	0.333333333333333	0.666666666666667	1.33333333333333	0.666666666666667	3.66666666666667	0.333333333333333	0	0	0.666666666666667	0.666666666666667	1.66666666666667	2.33333333333333	0.666666666666667	1	FALSE
2777.fa	1	0	3	1	4	0	0	1	0	1	0	3	0	0	C35D10.13	103	C35D10.13	C35D10.13	tost-1	0.00970873786407767	0	0.029126213592233	0.00970873786407767	0.0388349514563107	0	0	0.00970873786407767	0	0.00970873786407767	0	0.029126213592233	0	0	1	1	0	3	1	4	0	0	1	0	1	0	3	0	0	FALSE
2778.fa	0	1	0	2	3	0	0	0	1	0	0	0	0	0	F58F12.1	162	F58F12.1	F58F12.1	F58F12.1	0	0.00617283950617284	0	0.0123456790123457	0.0185185185185185	0	0	0	0.00617283950617284	0	0	0	0	0	0.5	0	2	0	4	6	0	0	0	2	0	0	0	0	0	FALSE
2779.fa	0	1	5	2	1	0	1	1	0	0	1	7	1	3	T12A2.1	198	T12A2.1	T12A2.1	amdh-1	0	0.00505050505050505	0.0252525252525253	0.0101010101010101	0.00505050505050505	0	0.00505050505050505	0.00505050505050505	0	0	0.00505050505050505	0.0353535353535354	0.00505050505050505	0.0151515151515152	1.64285714285714	0	0.608695652173913	3.04347826086957	1.21739130434783	0.608695652173913	0	0.608695652173913	0.608695652173913	0	0	0.608695652173913	4.26086956521739	0.608695652173913	1.82608695652174	FALSE
278.fa	1	1	5	3	5	3	0	3	2	0	2	1	0	2	Y6D11A.2	297	Y6D11A.2	Y6D11A.2	arx-4	0.00336700336700337	0.00336700336700337	0.0168350168350168	0.0101010101010101	0.0168350168350168	0.0101010101010101	0	0.0101010101010101	0.00673400673400673	0	0.00673400673400673	0.00336700336700337	0	0.00673400673400673	2	0.5	0.5	2.5	1.5	2.5	1.5	0	1.5	1	0	1	0.5	0	1	FALSE
2780.fa	3	0	4	4	0	0	0	0	3	1	2	0	0	9	C46F11.3	200	C46F11.3	C46F11.3	madf-8	0.015	0	0.02	0.02	0	0	0	0	0.015	0.005	0.01	0	0	0.045	1.85714285714286	1.61538461538462	0	2.15384615384615	2.15384615384615	0	0	0	0	1.61538461538462	0.538461538461538	1.07692307692308	0	0	4.84615384615385	FALSE
2781.fa	2	1	1	3	4	0	0	0	0	1	3	1	0	7	Y42G9A.3	246	Y42G9A.3	Y42G9A.3	Y42G9A.3	0.00813008130081301	0.0040650406504065	0.0040650406504065	0.0121951219512195	0.016260162601626	0	0	0	0	0.0040650406504065	0.0121951219512195	0.0040650406504065	0	0.0284552845528455	1.64285714285714	1.21739130434783	0.608695652173913	0.608695652173913	1.82608695652174	2.43478260869565	0	0	0	0	0.608695652173913	1.82608695652174	0.608695652173913	0	4.26086956521739	FALSE
2783.fa	2	1	3	11	7	0	1	0	0	2	1	1	8	8	C08H9.1	268	C08H9.1	C08H9.1	ctsa-3.2	0.00746268656716418	0.00373134328358209	0.0111940298507463	0.041044776119403	0.0261194029850746	0	0.00373134328358209	0	0	0.00746268656716418	0.00373134328358209	0.00373134328358209	0.0298507462686567	0.0298507462686567	3.21428571428571	0.622222222222222	0.311111111111111	0.933333333333333	3.42222222222222	2.17777777777778	0	0.311111111111111	0	0	0.622222222222222	0.311111111111111	0.311111111111111	2.48888888888889	2.48888888888889	FALSE
2784.fa	0	1	0	3	4	0	0	0	14	0	1	1	0	16	K07D4.8	221	K07D4.8	K07D4.8	pqn-48	0	0.00452488687782805	0	0.0135746606334842	0.0180995475113122	0	0	0	0.0633484162895928	0	0.00452488687782805	0.00452488687782805	0	0.0723981900452489	2.85714285714286	0	0.35	0	1.05	1.4	0	0	0	4.9	0	0.35	0.35	0	5.6	FALSE
2785.fa	5	0	1	0	1	0	0	0	0	0	0	0	0	0	Y57G11C.16	151	Y57G11C.16	Y57G11C.16	rps-18	0.033112582781457	0	0.00662251655629139	0	0.00662251655629139	0	0	0	0	0	0	0	0	0	0.5	10	0	2	0	2	0	0	0	0	0	0	0	0	0	FALSE
2786.fa	0	0	0	0	4	0	1	1	0	0	1	1	0	0	F58A4.6	66	F58A4.6	F58A4.6	F58A4.6	0	0	0	0	0.0606060606060606	0	0.0151515151515152	0.0151515151515152	0	0	0.0151515151515152	0.0151515151515152	0	0	0.571428571428571	0	0	0	0	7	0	1.75	1.75	0	0	1.75	1.75	0	0	TRUE
2787.fa	1	1	1	1	2	0	0	0	0	0	0	3	0	7	ZK616.8	101	ZK616.8	ZK616.8	ZK616.8	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0099009900990099	0.0198019801980198	0	0	0	0	0	0	0.0297029702970297	0	0.0693069306930693	1.14285714285714	0.875	0.875	0.875	0.875	1.75	0	0	0	0	0	0	2.625	0	6.125	FALSE
2788.fa	1	0	2	3	4	0	0	0	0	1	2	0	1	5	F39H2.4	214	F39H2.4	F39H2.4	syp-3	0.00467289719626168	0	0.00934579439252336	0.014018691588785	0.0186915887850467	0	0	0	0	0.00467289719626168	0.00934579439252336	0	0.00467289719626168	0.0233644859813084	1.35714285714286	0.736842105263158	0	1.47368421052632	2.21052631578947	2.94736842105263	0	0	0	0	0.736842105263158	1.47368421052632	0	0.736842105263158	3.68421052631579	FALSE
2789.fa	0	0	0	0	7	18	0	0	1	1	0	2	0	6	R07D5.2	303	R07D5.2	R07D5.2	R07D5.2	0	0	0	0	0.0231023102310231	0.0594059405940594	0	0	0.0033003300330033	0.0033003300330033	0	0.0066006600660066	0	0.0198019801980198	2.5	0	0	0	0	2.8	7.2	0	0	0.4	0.4	0	0.8	0	2.4	FALSE
279.fa	2	0	0	7	30	1	0	1	1	0	2	3	1	11	R13H4.3	272	R13H4.3	R13H4.3	pho-8	0.00735294117647059	0	0	0.0257352941176471	0.110294117647059	0.00367647058823529	0	0.00367647058823529	0.00367647058823529	0	0.00735294117647059	0.0110294117647059	0.00367647058823529	0.0404411764705882	4.21428571428571	0.474576271186441	0	0	1.66101694915254	7.11864406779661	0.23728813559322	0	0.23728813559322	0.23728813559322	0	0.474576271186441	0.711864406779661	0.23728813559322	2.61016949152542	TRUE
2790.fa	1	0	0	0	3	1	0	0	1	1	0	0	0	0	T02D1.8	125	T02D1.8	T02D1.8	T02D1.8	0.008	0	0	0	0.024	0.008	0	0	0.008	0.008	0	0	0	0	0.5	2	0	0	0	6	2	0	0	2	2	0	0	0	0	FALSE
2791.fa	0	0	0	0	1	0	0	0	0	1	0	0	0	7	C14A4.11	136	C14A4.11	C14A4.11	ccm-3	0	0	0	0	0.00735294117647059	0	0	0	0	0.00735294117647059	0	0	0	0.0514705882352941	0.642857142857143	0	0	0	0	1.55555555555556	0	0	0	0	1.55555555555556	0	0	0	10.8888888888889	FALSE
2792.fa	0	0	1	4	4	0	9	1	0	0	2	1	0	2	F42G8.12	257	F42G8.12	F42G8.12	isp-1	0	0	0.00389105058365759	0.0155642023346304	0.0155642023346304	0	0.0350194552529183	0.00389105058365759	0	0	0.00778210116731518	0.00389105058365759	0	0.00778210116731518	1.71428571428571	0	0	0.583333333333333	2.33333333333333	2.33333333333333	0	5.25	0.583333333333333	0	0	1.16666666666667	0.583333333333333	0	1.16666666666667	FALSE
28.fa	0	0	0	3	1	0	0	0	0	0	2	1	0	1	C43C3.2	363	C43C3.2	C43C3.2	npr-18	0	0	0	0.00826446280991736	0.00275482093663912	0	0	0	0	0	0.00550964187327824	0.00275482093663912	0	0.00275482093663912	0.571428571428571	0	0	0	5.25	1.75	0	0	0	0	0	3.5	1.75	0	1.75	FALSE
280.fa	0	0	1	1	0	0	0	0	0	0	1	1	1	4	F10B5.4	127	F10B5.4	F10B5.4	tub-1	0	0	0.0078740157480315	0.0078740157480315	0	0	0	0	0	0	0.0078740157480315	0.0078740157480315	0.0078740157480315	0.031496062992126	0.642857142857143	0	0	1.55555555555556	1.55555555555556	0	0	0	0	0	0	1.55555555555556	1.55555555555556	1.55555555555556	6.22222222222222	FALSE
281.fa	3	0	2	1	4	0	0	0	0	0	0	0	0	2	F42G8.11	156	F42G8.11	F42G8.11	sph-1	0.0192307692307692	0	0.0128205128205128	0.00641025641025641	0.0256410256410256	0	0	0	0	0	0	0	0	0.0128205128205128	0.857142857142857	3.5	0	2.33333333333333	1.16666666666667	4.66666666666667	0	0	0	0	0	0	0	0	2.33333333333333	FALSE
282.fa	13	0	6	0	6	0	2	13	1	0	1	1	0	11	B0395.1	371	B0395.1	B0395.1	nhx-1	0.0350404312668464	0	0.0161725067385445	0	0.0161725067385445	0	0.00539083557951483	0.0350404312668464	0.00269541778975741	0	0.00269541778975741	0.00269541778975741	0	0.0296495956873315	3.85714285714286	3.37037037037037	0	1.55555555555556	0	1.55555555555556	0	0.518518518518518	3.37037037037037	0.259259259259259	0	0.259259259259259	0.259259259259259	0	2.85185185185185	FALSE
283.fa	5	0	1	3	3	0	0	1	0	0	0	0	0	3	C02F5.9	258	C02F5.9	C02F5.9	pbs-6	0.0193798449612403	0	0.00387596899224806	0.0116279069767442	0.0116279069767442	0	0	0.00387596899224806	0	0	0	0	0	0.0116279069767442	1.14285714285714	4.375	0	0.875	2.625	2.625	0	0	0.875	0	0	0	0	0	2.625	FALSE
284.fa	8	1	2	3	5	0	25	0	0	0	0	2	3	6	C24A1.3	440	C24A1.3	C24A1.3	sel-15	0.0181818181818182	0.00227272727272727	0.00454545454545455	0.00681818181818182	0.0113636363636364	0	0.0568181818181818	0	0	0	0	0.00454545454545455	0.00681818181818182	0.0136363636363636	3.92857142857143	2.03636363636364	0.254545454545455	0.509090909090909	0.763636363636364	1.27272727272727	0	6.36363636363636	0	0	0	0	0.509090909090909	0.763636363636364	1.52727272727273	FALSE
285.fa	2	2	1	5	13	0	1	0	1	2	0	1	0	6	F09G2.5	481	F09G2.5	F09G2.5	lgc-39	0.00415800415800416	0.00415800415800416	0.00207900207900208	0.0103950103950104	0.027027027027027	0	0.00207900207900208	0	0.00207900207900208	0.00415800415800416	0	0.00207900207900208	0	0.0124740124740125	2.42857142857143	0.823529411764706	0.823529411764706	0.411764705882353	2.05882352941176	5.35294117647059	0	0.411764705882353	0	0.411764705882353	0.823529411764706	0	0.411764705882353	0	2.47058823529412	FALSE
286.fa	1	0	0	4	9	0	0	0	1	0	1	0	0	12	F49E11.3	300	F49E11.3	F49E11.3	amt-2	0.00333333333333333	0	0	0.0133333333333333	0.03	0	0	0	0.00333333333333333	0	0.00333333333333333	0	0	0.04	2	0.5	0	0	2	4.5	0	0	0	0.5	0	0.5	0	0	6	FALSE
287.fa	0	1	0	1	12	0	0	0	0	0	1	9	0	4	F43E2.3	223	F43E2.3	F43E2.3	insc-1	0	0.00448430493273543	0	0.00448430493273543	0.0538116591928251	0	0	0	0	0	0.00448430493273543	0.0403587443946188	0	0.0179372197309417	2	0	0.5	0	0.5	6	0	0	0	0	0	0.5	4.5	0	2	FALSE
288.fa	3	0	1	1	5	0	0	0	1	0	0	1	0	0	F46E10.10	336	F46E10.10	F46E10.10	mdh-1	0.00892857142857143	0	0.00297619047619048	0.00297619047619048	0.0148809523809524	0	0	0	0.00297619047619048	0	0	0.00297619047619048	0	0	0.857142857142857	3.5	0	1.16666666666667	1.16666666666667	5.83333333333333	0	0	0	1.16666666666667	0	0	1.16666666666667	0	0	FALSE
289.fa	5	0	6	3	7	0	0	0	0	3	2	13	0	2	F13C5.3	172	F13C5.3	F13C5.3	F13C5.3	0.0290697674418605	0	0.0348837209302326	0.0174418604651163	0.0406976744186047	0	0	0	0	0.0174418604651163	0.0116279069767442	0.0755813953488372	0	0.0116279069767442	2.92857142857143	1.70731707317073	0	2.04878048780488	1.02439024390244	2.39024390243902	0	0	0	0	1.02439024390244	0.682926829268293	4.4390243902439	0	0.682926829268293	FALSE
29.fa	3	0	0	4	13	1	0	0	0	0	1	0	3	17	R04B5.8	296	R04B5.8	R04B5.8	srd-49	0.0101351351351351	0	0	0.0135135135135135	0.0439189189189189	0.00337837837837838	0	0	0	0	0.00337837837837838	0	0.0101351351351351	0.0574324324324324	3	1	0	0	1.33333333333333	4.33333333333333	0.333333333333333	0	0	0	0	0.333333333333333	0	1	5.66666666666667	FALSE
290.fa	7	1	10	10	2	1	1	0	2	6	10	30	9	9	Y116A8C.36	886	Y116A8C.36	Y116A8C.36	itsn-1	0.00790067720090293	0.00112866817155756	0.0112866817155756	0.0112866817155756	0.00225733634311512	0.00112866817155756	0.00112866817155756	0	0.00225733634311512	0.00677200902934537	0.0112866817155756	0.0338600451467269	0.0101580135440181	0.0101580135440181	7	1	0.142857142857143	1.42857142857143	1.42857142857143	0.285714285714286	0.142857142857143	0.142857142857143	0	0.285714285714286	0.857142857142857	1.42857142857143	4.28571428571429	1.28571428571429	1.28571428571429	FALSE
291.fa	1	1	1	1	5	1	1	2	1	3	3	2	0	5	F47B10.8	158	F47B10.8	F47B10.8	F47B10.8	0.00632911392405063	0.00632911392405063	0.00632911392405063	0.00632911392405063	0.0316455696202532	0.00632911392405063	0.00632911392405063	0.0126582278481013	0.00632911392405063	0.0189873417721519	0.0189873417721519	0.0126582278481013	0	0.0316455696202532	1.92857142857143	0.518518518518518	0.518518518518518	0.518518518518518	0.518518518518518	2.59259259259259	0.518518518518518	0.518518518518518	1.03703703703704	0.518518518518518	1.55555555555556	1.55555555555556	1.03703703703704	0	2.59259259259259	FALSE
292.fa	1	0	2	3	16	0	0	0	0	0	1	1	4	7	K02E10.4	299	K02E10.4	K02E10.4	K02E10.4	0.00334448160535117	0	0.00668896321070234	0.0100334448160535	0.0535117056856187	0	0	0	0	0	0.00334448160535117	0.00334448160535117	0.0133779264214047	0.0234113712374582	2.5	0.4	0	0.8	1.2	6.4	0	0	0	0	0	0.4	0.4	1.6	2.8	FALSE
293.fa	0	0	0	3	2	0	0	0	1	1	1	1	0	1	C18B2.3	236	C18B2.3	C18B2.3	C18B2.3	0	0	0	0.0127118644067797	0.00847457627118644	0	0	0	0.00423728813559322	0.00423728813559322	0.00423728813559322	0.00423728813559322	0	0.00423728813559322	0.714285714285714	0	0	0	4.2	2.8	0	0	0	1.4	1.4	1.4	1.4	0	1.4	FALSE
294.fa	1	0	2	4	12	1	0	1	0	0	0	1	0	1	F39C12.3	422	F39C12.3	F39C12.3	tsp-14	0.0023696682464455	0	0.004739336492891	0.00947867298578199	0.028436018957346	0.0023696682464455	0	0.0023696682464455	0	0	0	0.0023696682464455	0	0.0023696682464455	1.64285714285714	0.608695652173913	0	1.21739130434783	2.43478260869565	7.30434782608696	0.608695652173913	0	0.608695652173913	0	0	0	0.608695652173913	0	0.608695652173913	FALSE
295.fa	5	1	18	1	7	0	0	0	1	1	0	1	0	5	F57F5.3	246	F57F5.3	F57F5.3	F57F5.3	0.0203252032520325	0.0040650406504065	0.0731707317073171	0.0040650406504065	0.0284552845528455	0	0	0	0.0040650406504065	0.0040650406504065	0	0.0040650406504065	0	0.0203252032520325	2.85714285714286	1.75	0.35	6.3	0.35	2.45	0	0	0	0.35	0.35	0	0.35	0	1.75	FALSE
296.fa	0	0	0	0	6	0	0	0	7	0	0	0	0	2	C44B12.2	126	C44B12.2	C44B12.2	ost-1	0	0	0	0	0.0476190476190476	0	0	0	0.0555555555555556	0	0	0	0	0.0158730158730159	1.07142857142857	0	0	0	0	5.6	0	0	0	6.53333333333333	0	0	0	0	1.86666666666667	FALSE
297.fa	1	0	6	1	31	1	0	1	1	2	0	3	1	17	C26B9.5	506	C26B9.5	C26B9.5	C26B9.5	0.00197628458498024	0	0.0118577075098814	0.00197628458498024	0.0612648221343874	0.00197628458498024	0	0.00197628458498024	0.00197628458498024	0.00395256916996047	0	0.00592885375494071	0.00197628458498024	0.033596837944664	4.64285714285714	0.215384615384615	0	1.29230769230769	0.215384615384615	6.67692307692308	0.215384615384615	0	0.215384615384615	0.215384615384615	0.430769230769231	0	0.646153846153846	0.215384615384615	3.66153846153846	TRUE
298.fa	10	2	4	0	12	1	0	1	0	0	2	6	5	11	C43E11.8	412	C43E11.8	C43E11.8	exoc-7	0.0242718446601942	0.00485436893203883	0.00970873786407767	0	0.029126213592233	0.00242718446601942	0	0.00242718446601942	0	0	0.00485436893203883	0.0145631067961165	0.0121359223300971	0.0266990291262136	3.85714285714286	2.59259259259259	0.518518518518518	1.03703703703704	0	3.11111111111111	0.259259259259259	0	0.259259259259259	0	0	0.518518518518518	1.55555555555556	1.2962962962963	2.85185185185185	FALSE
299.fa	0	0	1	1	3	1	1	0	0	0	0	3	1	5	W06H3.2	136	W06H3.2	W06H3.2	pus-1	0	0	0.00735294117647059	0.00735294117647059	0.0220588235294118	0.00735294117647059	0.00735294117647059	0	0	0	0	0.0220588235294118	0.00735294117647059	0.0367647058823529	1.14285714285714	0	0	0.875	0.875	2.625	0.875	0.875	0	0	0	0	2.625	0.875	4.375	FALSE
3.fa	0	0	1	0	12	0	1	0	0	0	0	0	0	3	F20B6.4	171	F20B6.4	F20B6.4	F20B6.4	0	0	0.00584795321637427	0	0.0701754385964912	0	0.00584795321637427	0	0	0	0	0	0	0.0175438596491228	1.21428571428571	0	0	0.823529411764706	0	9.88235294117647	0	0.823529411764706	0	0	0	0	0	0	2.47058823529412	TRUE
30.fa	1	0	4	5	2	0	1	0	1	0	0	1	2	4	F32H2.10	170	F32H2.10	F32H2.10	F32H2.10	0.00588235294117647	0	0.0235294117647059	0.0294117647058824	0.0117647058823529	0	0.00588235294117647	0	0.00588235294117647	0	0	0.00588235294117647	0.0117647058823529	0.0235294117647059	1.5	0.666666666666667	0	2.66666666666667	3.33333333333333	1.33333333333333	0	0.666666666666667	0	0.666666666666667	0	0	0.666666666666667	1.33333333333333	2.66666666666667	FALSE
