Orthogroup	briggsae	elegans	inopinata	nigoni	remanei
OG0026382					KAF1760618.1
OG0026383					KAF1760621.1
OG0026384					KAF1760631.1
OG0026385					KAF1760637.1
OG0026386					KAF1760642.1
OG0026387					KAF1760647.1
OG0026388					KAF1760664.1
OG0026389					KAF1760666.1
OG0026390					KAF1760667.1
OG0026391					KAF1760672.1
OG0026392					KAF1760673.1
OG0026393					KAF1760695.1
OG0026394					KAF1760709.1
OG0026395					KAF1760712.1
OG0026396					KAF1760713.1
OG0026397					KAF1760717.1
OG0026398					KAF1760718.1
OG0026399					KAF1760721.1
OG0026400					KAF1760727.1
OG0026401					KAF1760737.1
OG0026402					KAF1760740.1
OG0026403					KAF1760743.1
OG0026404					KAF1760758.1
OG0026405					KAF1760760.1
OG0026406					KAF1760762.1
OG0026407					KAF1760765.1
OG0026408					KAF1760767.1
OG0026409					KAF1760771.1
OG0026410					KAF1760772.1
OG0026411					KAF1760773.1
OG0026412					KAF1760793.1
OG0026413					KAF1760802.1
OG0026414					KAF1760804.1
OG0026415					KAF1760805.1
OG0026416					KAF1760806.1
OG0026417					KAF1760830.1
OG0026418					KAF1760835.1
OG0026419					KAF1760842.1
OG0026420					KAF1760851.1
OG0026421					KAF1760855.1
OG0026422					KAF1760861.1
OG0026423					KAF1760869.1
OG0026424					KAF1760873.1
OG0026425					KAF1760889.1
OG0026426					KAF1760930.1
OG0026427					KAF1760949.1
OG0026428					KAF1760964.1
OG0026429					KAF1760977.1
OG0026430					KAF1760978.1
OG0026431					KAF1760999.1
OG0026432					KAF1761006.1
OG0026433					KAF1761024.1
OG0026434					KAF1761025.1
OG0026435					KAF1761033.1
OG0026436					KAF1761057.1
OG0026437					KAF1761060.1
OG0026438					KAF1761067.1
OG0026439					KAF1761093.1
OG0026440					KAF1761122.1
OG0026441					KAF1761128.1
OG0026442					KAF1761130.1
OG0026443					KAF1761137.1
OG0026444					KAF1761141.1
OG0026445					KAF1761157.1
OG0026446					KAF1761159.1
OG0026447					KAF1761175.1
OG0026448					KAF1761193.1
OG0026449					KAF1761245.1
OG0026450					KAF1761270.1
OG0026451					KAF1761307.1
OG0026452					KAF1761309.1
OG0026453					KAF1761313.1
OG0026454					KAF1761320.1
OG0026455					KAF1761321.1
OG0026456					KAF1761328.1
OG0026457					KAF1761334.1
OG0026458					KAF1761374.1
OG0026459					KAF1761388.1
OG0026460					KAF1761434.1
OG0026461					KAF1761439.1
OG0026462					KAF1761487.1
OG0026463					KAF1761547.1
OG0026464					KAF1761557.1
OG0026465					KAF1761564.1
OG0026466					KAF1761584.1
OG0026467					KAF1761599.1
OG0026468					KAF1761602.1
OG0026469					KAF1761608.1
OG0026470					KAF1761640.1
OG0026471					KAF1761662.1
OG0026472					KAF1761672.1
OG0026473					KAF1761674.1
OG0026474					KAF1761676.1
OG0026475					KAF1761693.1
OG0026476					KAF1761699.1
OG0026477					KAF1761710.1
OG0026478					KAF1761752.1
OG0026479					KAF1761823.1
OG0026480					KAF1761834.1
OG0026481					KAF1761854.1
OG0026482					KAF1761873.1
OG0026483					KAF1761879.1
OG0026484					KAF1761891.1
OG0026485					KAF1761926.1
OG0026486					KAF1761939.1
OG0026487					KAF1761944.1
OG0026488					KAF1761948.1
OG0026489					KAF1761977.1
OG0026490					KAF1761985.1
OG0026491					KAF1761993.1
OG0026492					KAF1761999.1
OG0026493					KAF1762026.1
OG0026494					KAF1762068.1
OG0026495					KAF1762125.1
OG0026496					KAF1762138.1
OG0026497					KAF1762159.1
OG0026498					KAF1762162.1
OG0026499					KAF1762165.1
OG0026500					KAF1762190.1
OG0026501					KAF1762192.1
OG0026502					KAF1762220.1
OG0026503					KAF1762222.1
OG0026504					KAF1762233.1
OG0026505					KAF1762261.1
OG0026506					KAF1762281.1
OG0026507					KAF1762305.1
OG0026508					KAF1762329.1
OG0026509					KAF1762357.1
OG0026510					KAF1762361.1
OG0026511					KAF1762371.1
OG0026512					KAF1762409.1
OG0026513					KAF1762425.1
OG0026514					KAF1762441.1
OG0026515					KAF1762481.1
OG0026516					KAF1762529.1
OG0026517					KAF1762533.1
OG0026518					KAF1762545.1
OG0026519					KAF1762570.1
OG0026520					KAF1762576.1
OG0026521					KAF1762606.1
OG0026522					KAF1762625.1
OG0026523					KAF1762626.1
OG0026524					KAF1762629.1
OG0026525					KAF1762700.1
OG0026526					KAF1762738.1
OG0026527					KAF1762754.1
OG0026528					KAF1762755.1
OG0026529					KAF1762759.1
OG0026530					KAF1762761.1
OG0026531					KAF1762769.1
OG0026532					KAF1762771.1
OG0026533					KAF1762781.1
OG0026534					KAF1762784.1
OG0026535					KAF1762800.1
OG0026536					KAF1762801.1
OG0026537					KAF1762804.1
OG0026538					KAF1762814.1
OG0026539					KAF1762820.1
OG0026540					KAF1762844.1
OG0026541					KAF1762848.1
OG0026542					KAF1762860.1
OG0026543					KAF1762861.1
OG0026544					KAF1762862.1
OG0026545					KAF1762863.1
OG0026546					KAF1762867.1
OG0026547					KAF1762881.1
OG0026548					KAF1762882.1
OG0026549					KAF1762896.1
OG0026550					KAF1762899.1
OG0026551					KAF1762908.1
OG0026552					KAF1762909.1
OG0026553					KAF1762925.1
OG0026554					KAF1762928.1
OG0026555					KAF1762930.1
OG0026556					KAF1762932.1
OG0026557					KAF1762940.1
OG0026558					KAF1762946.1
OG0026559					KAF1762947.1
OG0026560					KAF1762948.1
OG0026561					KAF1762970.1
OG0026562					KAF1762974.1
OG0026563					KAF1762977.1
OG0026564					KAF1762978.1
OG0026565					KAF1762980.1
OG0026566					KAF1762981.1
OG0026567					KAF1762983.1
OG0026568					KAF1762984.1
OG0026569					KAF1762988.1
OG0026570					KAF1763012.1
OG0026571					KAF1763016.1
OG0026572					KAF1763067.1
OG0026573					KAF1763074.1
OG0026574					KAF1763101.1
OG0026575					KAF1763107.1
OG0026576					KAF1763155.1
OG0026577					KAF1763165.1
OG0026578					KAF1763187.1
OG0026579					KAF1763199.1
OG0026580					KAF1763200.1
OG0026581					KAF1763204.1
OG0026582					KAF1763206.1
OG0026583					KAF1763218.1
OG0026584					KAF1763227.1
OG0026585					KAF1763229.1
OG0026586					KAF1763232.1
OG0026587					KAF1763235.1
OG0026588					KAF1763245.1
OG0026589					KAF1763266.1
OG0026590					KAF1763267.1
OG0026591					KAF1763269.1
OG0026592					KAF1763276.1
OG0026593					KAF1763283.1
OG0026594					KAF1763285.1
OG0026595					KAF1763293.1
OG0026596					KAF1763302.1
OG0026597					KAF1763304.1
OG0026598					KAF1763305.1
OG0026599					KAF1763329.1
OG0026600					KAF1763339.1
OG0026601					KAF1763349.1
OG0026602					KAF1763350.1
OG0026603					KAF1763356.1
OG0026604					KAF1763375.1
OG0026605					KAF1763423.1
OG0026606					KAF1763425.1
OG0026607					KAF1763433.1
OG0026608					KAF1763434.1
OG0026609					KAF1763453.1
OG0026610					KAF1763472.1
OG0026611					KAF1763475.1
OG0026612					KAF1763476.1
OG0026613					KAF1763482.1
OG0026614					KAF1763485.1
OG0026615					KAF1763487.1
OG0026616					KAF1763518.1
OG0026617					KAF1763523.1
OG0026618					KAF1763564.1
OG0026619					KAF1763567.1
OG0026620					KAF1763570.1
OG0026621					KAF1763574.1
OG0026622					KAF1763587.1
OG0026623					KAF1763593.1
OG0026624					KAF1763632.1
OG0026625					KAF1763645.1
OG0026626					KAF1763650.1
OG0026627					KAF1763697.1
OG0026628					KAF1763722.1
OG0026629					KAF1763746.1
OG0026630					KAF1763755.1
OG0026631					KAF1763760.1
OG0026632					KAF1763762.1
OG0026633					KAF1763784.1
OG0026634					KAF1763785.1
OG0026635					KAF1763814.1
OG0026636					KAF1763844.1
OG0026637					KAF1763848.1
OG0026638					KAF1763852.1
OG0026639					KAF1763863.1
OG0026640					KAF1763865.1
OG0026641					KAF1763866.1
OG0026642					KAF1763874.1
OG0026643					KAF1763881.1
OG0026644					KAF1763890.1
OG0026645					KAF1763895.1
OG0026646					KAF1763905.1
OG0026647					KAF1763962.1
OG0026648					KAF1763972.1
OG0026649					KAF1763973.1
OG0026650					KAF1764006.1
OG0026651					KAF1764015.1
OG0026652					KAF1764033.1
OG0026653					KAF1764076.1
OG0026654					KAF1764080.1
OG0026655					KAF1764082.1
OG0026656					KAF1764083.1
OG0026657					KAF1764091.1
OG0026658					KAF1764126.1
OG0026659					KAF1764158.1
OG0026660					KAF1764190.1
OG0026661					KAF1764206.1
OG0026662					KAF1764208.1
OG0026663					KAF1764221.1
OG0026664					KAF1764223.1
OG0026665					KAF1764242.1
OG0026666					KAF1764244.1
OG0026667					KAF1764284.1
OG0026668					KAF1764298.1
OG0026669					KAF1764301.1
OG0026670					KAF1764309.1
OG0026671					KAF1764310.1
OG0026672					KAF1764311.1
OG0026673					KAF1764329.1
OG0026674					KAF1764365.1
OG0026675					KAF1764412.1
OG0026676					KAF1764415.1
OG0026677					KAF1764492.1
OG0026678					KAF1764498.1
OG0026679					KAF1764500.1
OG0026680					KAF1764514.1
OG0026681					KAF1764520.1
OG0026682					KAF1764544.1
OG0026683					KAF1764557.1
OG0026684					KAF1764558.1
OG0026685					KAF1764559.1
OG0026686					KAF1764561.1
OG0026687					KAF1764563.1
OG0026688					KAF1764564.1
OG0026689					KAF1764570.1
OG0026690					KAF1764583.1
OG0026691					KAF1764597.1
OG0026692					KAF1764618.1
OG0026693					KAF1764619.1
OG0026694					KAF1764650.1
OG0026695					KAF1764659.1
OG0026696					KAF1764693.1
OG0026697					KAF1764705.1
OG0026698					KAF1764706.1
OG0026699					KAF1764710.1
OG0026700					KAF1764711.1
OG0026701					KAF1764732.1
OG0026702					KAF1764744.1
OG0026703					KAF1764763.1
OG0026704					KAF1764767.1
OG0026705					KAF1764776.1
OG0026706					KAF1764779.1
OG0026707					KAF1764791.1
OG0026708					KAF1764797.1
OG0026709					KAF1764808.1
OG0026710					KAF1764811.1
OG0026711					KAF1764833.1
OG0026712					KAF1764837.1
OG0026713					KAF1764839.1
OG0026714					KAF1764851.1
OG0026715					KAF1764910.1
OG0026716					KAF1764929.1
OG0026717					KAF1764930.1
OG0026718					KAF1764959.1
OG0026719					KAF1764961.1
OG0026720					KAF1764985.1
OG0026721					KAF1764993.1
OG0026722					KAF1764997.1
OG0026723					KAF1764999.1
OG0026724					KAF1765014.1
OG0026725					KAF1765026.1
OG0026726					KAF1765033.1
OG0026727					KAF1765044.1
OG0026728					KAF1765052.1
OG0026729					KAF1765057.1
OG0026730					KAF1765062.1
OG0026731					KAF1765068.1
OG0026732					KAF1765076.1
OG0026733					KAF1765095.1
OG0026734					KAF1765103.1
OG0026735					KAF1765108.1
OG0026736					KAF1765127.1
OG0026737					KAF1765138.1
OG0026738					KAF1765160.1
OG0026739					KAF1765185.1
OG0026740					KAF1765217.1
OG0026741					KAF1765241.1
OG0026742					KAF1765244.1
OG0026743					KAF1765257.1
OG0026744					KAF1765260.1
OG0026745					KAF1765273.1
OG0026746					KAF1765283.1
OG0026747					KAF1765289.1
OG0026748					KAF1765299.1
OG0026749					KAF1765324.1
OG0026750					KAF1765328.1
OG0026751					KAF1765335.1
OG0026752					KAF1765345.1
OG0026753					KAF1765353.1
OG0026754					KAF1765426.1
OG0026755					KAF1765442.1
OG0026756					KAF1765449.1
OG0026757					KAF1765468.1
OG0026758					KAF1765477.1
OG0026759					KAF1765483.1
OG0026760					KAF1765513.1
OG0026761					KAF1765527.1
OG0026762					KAF1765584.1
OG0026763					KAF1765609.1
OG0026764					KAF1765610.1
OG0026765					KAF1765629.1
OG0026766					KAF1765643.1
OG0026767					KAF1765644.1
OG0026768					KAF1765645.1
OG0026769					KAF1765658.1
OG0026770					KAF1765704.1
OG0026771					KAF1765715.1
OG0026772					KAF1765737.1
OG0026773					KAF1765755.1
OG0026774					KAF1765768.1
OG0026775					KAF1765786.1
OG0026776					KAF1765801.1
OG0026777					KAF1765821.1
OG0026778					KAF1765844.1
OG0026779					KAF1765852.1
OG0026780					KAF1765856.1
OG0026781					KAF1765885.1
OG0026782					KAF1765917.1
OG0026783					KAF1765942.1
OG0026784					KAF1765949.1
OG0026785					KAF1766006.1
OG0026786					KAF1766029.1
OG0026787					KAF1766055.1
OG0026788					KAF1766056.1
OG0026789					KAF1766099.1
OG0026790					KAF1766105.1
OG0026791					KAF1766137.1
OG0026792					KAF1766152.1
OG0026793					KAF1766159.1
OG0026794					KAF1766212.1
OG0026795					KAF1766220.1
OG0026796					KAF1766229.1
OG0026797					KAF1766275.1
OG0026798					KAF1766294.1
OG0026799					KAF1766299.1
OG0026800					KAF1766304.1
OG0026801					KAF1766313.1
OG0026802					KAF1766333.1
OG0026803					KAF1766369.1
OG0026804					KAF1766370.1
OG0026805					KAF1766402.1
OG0026806					KAF1766419.1
OG0026807					KAF1766423.1
OG0026808					KAF1766430.1
OG0026809					KAF1766459.1
OG0026810					KAF1766501.1
OG0026811					KAF1766508.1
OG0026812					KAF1766536.1
OG0026813					KAF1766540.1
OG0026814					KAF1766541.1
OG0026815					KAF1766549.1
OG0026816					KAF1766563.1
OG0026817					KAF1766579.1
OG0026818					KAF1766581.1
OG0026819					KAF1766609.1
OG0026820					KAF1766614.1
OG0026821					KAF1766616.1
OG0026822					KAF1766649.1
OG0026823					KAF1766672.1
OG0026824					KAF1766688.1
OG0026825					KAF1766695.1
OG0026826					KAF1766714.1
OG0026827					KAF1766728.1
OG0026828					KAF1766740.1
OG0026829					KAF1766742.1
OG0026830					KAF1766744.1
OG0026831					KAF1766746.1
OG0026832					KAF1766758.1
OG0026833					KAF1766783.1
OG0026834					KAF1766786.1
OG0026835					KAF1766790.1
OG0026836					KAF1766804.1
OG0026837					KAF1766818.1
OG0026838					KAF1766835.1
OG0026839					KAF1766839.1
OG0026840					KAF1766843.1
OG0026841					KAF1766848.1
OG0026842					KAF1766852.1
OG0026843					KAF1766860.1
OG0026844					KAF1766920.1
OG0026845					KAF1766927.1
OG0026846					KAF1766947.1
OG0026847					KAF1766954.1
OG0026848					KAF1766956.1
OG0026849					KAF1766957.1
OG0026850					KAF1766959.1
OG0026851					KAF1766992.1
OG0026852					KAF1767011.1
OG0026853					KAF1767021.1
OG0026854					KAF1767022.1
OG0026855					KAF1767025.1
OG0026856					KAF1767026.1
OG0026857					KAF1767027.1
OG0026858					KAF1767029.1
OG0026859					KAF1767030.1
OG0026860					KAF1767037.1
OG0026861					KAF1767046.1
OG0026862					KAF1767053.1
OG0026863					KAF1767058.1
OG0026864					KAF1767060.1
OG0026865					KAF1767071.1
OG0026866					KAF1767073.1
OG0026867					KAF1767079.1
OG0026868					KAF1767081.1
OG0026869					KAF1767082.1
OG0026870					KAF1767085.1
OG0026871					KAF1767093.1
OG0026872					KAF1767106.1
OG0026873					KAF1767111.1
OG0026874					KAF1767113.1
OG0026875					KAF1767126.1
OG0026876					KAF1767133.1
OG0026877					KAF1767141.1
OG0026878					KAF1767143.1
OG0026879					KAF1767144.1
OG0026880					KAF1767146.1
OG0026881					KAF1767147.1
OG0026882					KAF1767171.1
OG0026883					KAF1767172.1
OG0026884					KAF1767173.1
OG0026885					KAF1767175.1
OG0026886					KAF1767179.1
OG0026887					KAF1767194.1
OG0026888					KAF1767196.1
OG0026889					KAF1767205.1
OG0026890					KAF1767206.1
OG0026891					KAF1767223.1
OG0026892					KAF1767224.1
OG0026893					KAF1767233.1
OG0026894					KAF1767235.1
OG0026895					KAF1767258.1
OG0026896					KAF1767262.1
OG0026897					KAF1767263.1
OG0026898					KAF1767272.1
OG0026899					KAF1767278.1
OG0026900					KAF1767279.1
OG0026901					KAF1767283.1
OG0026902					KAF1767342.1
OG0026903					KAF1767352.1
OG0026904					KAF1767368.1
OG0026905					KAF1767387.1
OG0026906					KAF1767564.1
OG0026907					KAF1767565.1
OG0026908					KAF1767580.1
OG0026909					KAF1767592.1
OG0026910					KAF1767604.1
OG0026911					KAF1767606.1
OG0026912					KAF1767613.1
OG0026913					KAF1767614.1
OG0026914					KAF1767637.1
OG0026915					KAF1767648.1
OG0026916					KAF1767650.1
OG0026917					KAF1767652.1
OG0026918					KAF1767661.1
OG0026919					KAF1767686.1
OG0026920					KAF1767688.1
OG0026921					KAF1767689.1
OG0026922					KAF1767692.1
OG0026923					KAF1767730.1
OG0026924					KAF1767732.1
OG0026925					KAF1767767.1
OG0026926					KAF1767787.1
OG0026927					KAF1767798.1
OG0026928					KAF1767836.1
OG0026929					KAF1767841.1
OG0026930					KAF1767846.1
OG0026931					KAF1767853.1
OG0026932					KAF1767873.1
OG0026933					KAF1767886.1
OG0026934					KAF1767887.1
OG0026935					KAF1767952.1
OG0026936					KAF1767979.1
OG0026937					KAF1767980.1
OG0026938					KAF1768000.1
OG0026939					KAF1768084.1
OG0026940					KAF1768087.1
OG0026941					KAF1768105.1
OG0026942					KAF1768129.1
OG0026943					KAF1768130.1
OG0026944					KAF1768135.1
OG0026945					KAF1768140.1
OG0026946					KAF1768155.1
OG0026947					KAF1768158.1
OG0026948					KAF1768161.1
OG0026949					KAF1768194.1
OG0026950					KAF1768206.1
OG0026951					KAF1768226.1
OG0026952					KAF1768231.1
OG0026953					KAF1768233.1
OG0026954					KAF1768239.1
OG0026955					KAF1768241.1
OG0026956					KAF1768243.1
OG0026957					KAF1768260.1
OG0026958					KAF1768280.1
OG0026959					KAF1768283.1
OG0026960					KAF1768288.1
OG0026961					KAF1768289.1
OG0026962					KAF1768303.1
OG0026963					KAF1768304.1
OG0026964					KAF1768354.1
OG0026965					KAF1768374.1
OG0026966					KAF1768401.1
OG0026967					KAF1768410.1
OG0026968					KAF1768427.1
OG0026969					KAF1768429.1
OG0026970					KAF1768437.1
OG0026971					KAF1768444.1
OG0026972					KAF1768454.1
OG0026973					KAF1768457.1
OG0026974					KAF1768464.1
OG0026975					KAF1768465.1
OG0026976					KAF1768466.1
OG0026977					KAF1768470.1
OG0026978					KAF1768473.1
OG0026979					KAF1768474.1
OG0026980					KAF1768479.1
OG0026981					KAF1768491.1
OG0026982					KAF1768517.1
OG0026983					KAF1768523.1
OG0026984					KAF1768524.1
OG0026985					KAF1768530.1
OG0026986					KAF1768532.1
OG0026987					KAF1768542.1
OG0026988					KAF1768545.1
OG0026989					KAF1768546.1
OG0026990					KAF1768586.1
OG0026991					KAF1768606.1
OG0026992					KAF1768621.1
OG0026993					KAF1768641.1
OG0026994					KAF1768642.1
OG0026995					KAF1768657.1
OG0026996					KAF1768686.1
OG0026997					KAF1768695.1
OG0026998					KAF1768699.1
OG0026999					KAF1768701.1
OG0027000					KAF1768703.1
OG0027001					KAF1768720.1
OG0027002					KAF1768725.1
OG0027003					KAF1768742.1
OG0027004					KAF1768752.1
OG0027005					KAF1768776.1
OG0027006					KAF1768795.1
OG0027007					KAF1768796.1
OG0027008					KAF1768797.1
OG0027009					KAF1768798.1
OG0027010					KAF1768829.1
OG0027011					KAF1768843.1
OG0027012					KAF1768877.1
OG0027013					KAF1768878.1
OG0027014					KAF1768880.1
OG0027015					KAF1768894.1
OG0027016					KAF1768898.1
OG0027017					KAF1768904.1
OG0027018					KAF1768976.1
OG0027019					KAF1768989.1
OG0027020					KAF1768991.1
OG0027021					KAF1769043.1
OG0027022					KAF1769058.1
OG0027023					KAF1769059.1
OG0027024					KAF1769063.1
OG0027025					KAF1769073.1
OG0027026					KAF1769074.1
OG0027027					KAF1769077.1
OG0027028					KAF1769084.1
OG0027029					KAF1769086.1
OG0027030					KAF1769109.1
OG0027031					KAF1769113.1
OG0027032					KAF1769130.1
OG0027033					KAF1769143.1
OG0027034					KAF1769158.1
OG0027035					KAF1769161.1
OG0027036					KAF1769176.1
OG0027037					KAF1769177.1
OG0027038					KAF1769193.1
OG0027039					KAF1769207.1
OG0027040					KAF1769208.1
OG0027041					KAF1769239.1
OG0027042					KAF1769259.1
OG0027043					KAF1769266.1
OG0027044					KAF1769306.1
OG0027045					KAF1769327.1
OG0027046					KAF1769335.1
OG0027047					KAF1769369.1
OG0027048					KAF1769370.1
OG0027049					KAF1769371.1
OG0027050					KAF1769373.1
OG0027051					KAF1769399.1
OG0027052					KAF1769407.1
OG0027053					KAF1769421.1
OG0027054					KAF1769470.1
OG0027055					KAF1769499.1
OG0027056					KAF1769507.1
OG0027057					KAF1769520.1
OG0027058					KAF1769530.1
