Sp34_X0053500.t1	IPR008152	Clathrin adaptor, alpha/beta/gamma-adaptin, appendage, Ig-like subdomain
Sp34_X0053500.t1	IPR009028	Coatomer/calthrin adaptor appendage, C-terminal subdomain
Sp34_X0053500.t1	IPR011989	Armadillo-like helical
Sp34_X0053500.t1	IPR012295	TBP domain superfamily
Sp34_X0053500.t1	IPR013041	Clathrin adaptor, appendage, Ig-like subdomain superfamily
Sp34_X0053500.t1	IPR016024	Armadillo-type fold
Sp34_X0053500.t1	IPR017104	Adaptor protein complex AP-2, alpha subunit
Sp34_X0053600.t1	IPR011496	Beta-N-acetylglucosaminidase, catalytic domain
Sp34_X0053600.t1	IPR017853	Glycoside hydrolase superfamily
Sp34_X0054000.t1	IPR000008	C2 domain
Sp34_X0054000.t1	IPR000719	Protein kinase domain
Sp34_X0054000.t1	IPR000961	AGC-kinase, C-terminal
Sp34_X0054000.t1	IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain
Sp34_X0054000.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_X0054000.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_X0054000.t1	IPR014375	Protein kinase C, alpha/beta/gamma types
Sp34_X0054000.t1	IPR017441	Protein kinase, ATP binding site
Sp34_X0054000.t1	IPR017892	Protein kinase, C-terminal
Sp34_X0054000.t1	IPR020454	Diacylglycerol/phorbol-ester binding
Sp34_X0054000.t1	IPR035892	C2 domain superfamily
Sp34_X0054000.t1	IPR046349	C1-like domain superfamily
Sp34_X0054300.t1	IPR001298	Filamin/ABP280 repeat
Sp34_X0054300.t1	IPR001715	Calponin homology domain
Sp34_X0054300.t1	IPR013783	Immunoglobulin-like fold
Sp34_X0054300.t1	IPR014756	Immunoglobulin E-set
Sp34_X0054300.t1	IPR017868	Filamin/ABP280 repeat-like
Sp34_X0054300.t1	IPR036872	CH domain superfamily
Sp34_X0054300.t1	IPR044801	Filamin family
Sp34_X0054400.t1	IPR001753	Enoyl-CoA hydratase/isomerase
Sp34_X0054400.t1	IPR029045	ClpP/crotonase-like domain superfamily
Sp34_X0054500.t1	IPR006108	3-hydroxyacyl-CoA dehydrogenase, C-terminal
Sp34_X0054500.t1	IPR006176	3-hydroxyacyl-CoA dehydrogenase, NAD binding
Sp34_X0054500.t1	IPR006180	3-hydroxyacyl-CoA dehydrogenase, conserved site
Sp34_X0054500.t1	IPR008927	6-phosphogluconate dehydrogenase-like, C-terminal domain superfamily
Sp34_X0054500.t1	IPR013328	6-phosphogluconate dehydrogenase, domain 2
Sp34_X0054500.t1	IPR022694	3-hydroxyacyl-CoA dehydrogenase
Sp34_X0054500.t1	IPR036291	NAD(P)-binding domain superfamily
Sp34_X0054600.t1	IPR000217	Tubulin
Sp34_X0054600.t1	IPR002453	Beta tubulin
Sp34_X0054600.t1	IPR003008	Tubulin/FtsZ, GTPase domain
Sp34_X0054600.t1	IPR008280	Tubulin/FtsZ, C-terminal
Sp34_X0054600.t1	IPR013838	Beta tubulin, autoregulation binding site
Sp34_X0054600.t1	IPR017975	Tubulin, conserved site
Sp34_X0054600.t1	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain
Sp34_X0054600.t1	IPR023123	Tubulin, C-terminal
Sp34_X0054600.t1	IPR036525	Tubulin/FtsZ, GTPase domain superfamily
Sp34_X0054600.t1	IPR037103	Tubulin/FtsZ-like, C-terminal domain
Sp34_X0054800.t1	IPR027027	GOSR2/Membrin/Bos1
Sp34_X0055300.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_X0055400.t1	IPR000217	Tubulin
Sp34_X0055400.t1	IPR002452	Alpha tubulin
Sp34_X0055400.t1	IPR003008	Tubulin/FtsZ, GTPase domain
Sp34_X0055400.t1	IPR008280	Tubulin/FtsZ, C-terminal
Sp34_X0055400.t1	IPR017975	Tubulin, conserved site
Sp34_X0055400.t1	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain
Sp34_X0055400.t1	IPR023123	Tubulin, C-terminal
Sp34_X0055400.t1	IPR036525	Tubulin/FtsZ, GTPase domain superfamily
Sp34_X0055400.t1	IPR037103	Tubulin/FtsZ-like, C-terminal domain
Sp34_X0055600.t1	IPR000008	C2 domain
Sp34_X0055600.t1	IPR001936	Ras GTPase-activating domain
Sp34_X0055600.t1	IPR008936	Rho GTPase activation protein
Sp34_X0055600.t1	IPR023152	Ras GTPase-activating protein, conserved site
Sp34_X0055600.t1	IPR035892	C2 domain superfamily
Sp34_X0055600.t1	IPR039360	Ras GTPase-activating protein
Sp34_X0056000.t1	IPR001849	Pleckstrin homology domain
Sp34_X0056000.t1	IPR012966	Anillin homology domain
Sp34_X0056110.t1	IPR004947	Deoxyribonuclease II
Sp34_X0056120.t1	IPR006836	Protein of unknown function DUF612
Sp34_X0056120.t1	IPR019002	Ribosome biogenesis protein Nop16
Sp34_X0056200.t1	IPR000477	Reverse transcriptase domain
Sp34_X0056200.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_X0056200.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_X0056400.t1	IPR000385	MoaA/NifB/PqqE, iron-sulphur binding, conserved site
Sp34_X0056400.t1	IPR002820	Molybdopterin cofactor biosynthesis C (MoaC) domain
Sp34_X0056400.t1	IPR006638	Elp3/MiaA/NifB-like, radical SAM core domain
Sp34_X0056400.t1	IPR007197	Radical SAM
Sp34_X0056400.t1	IPR010505	Molybdenum cofactor biosynthesis protein A-like, twitch domain
Sp34_X0056400.t1	IPR013483	Molybdenum cofactor biosynthesis protein A
Sp34_X0056400.t1	IPR013785	Aldolase-type TIM barrel
Sp34_X0056400.t1	IPR023045	Molybdenum cofactor biosynthesis C
Sp34_X0056400.t1	IPR036522	Molybdopterin cofactor biosynthesis C (MoaC) domain superfamily
Sp34_X0056400.t1	IPR047594	Molybdenum cofactor biosynthesis C, bacteria/eukaryotes
Sp34_X0056500.t1	IPR001452	SH3 domain
Sp34_X0056500.t1	IPR036028	SH3-like domain superfamily
Sp34_X0056600.t1	IPR000971	Globin
Sp34_X0056600.t1	IPR009050	Globin-like superfamily
Sp34_X0056600.t1	IPR012292	Globin/Protoglobin
Sp34_X0056600.t1	IPR044399	Myoglobin-like, M family globin domain
Sp34_X0056700.t1	IPR000889	Glutathione peroxidase
Sp34_X0056700.t1	IPR013766	Thioredoxin domain
Sp34_X0056700.t1	IPR029759	Glutathione peroxidase active site
Sp34_X0056700.t1	IPR029760	Glutathione peroxidase conserved site
Sp34_X0056700.t1	IPR036249	Thioredoxin-like superfamily
Sp34_X0056800.t1	IPR000889	Glutathione peroxidase
Sp34_X0056800.t1	IPR013766	Thioredoxin domain
Sp34_X0056800.t1	IPR029759	Glutathione peroxidase active site
Sp34_X0056800.t1	IPR029760	Glutathione peroxidase conserved site
Sp34_X0056800.t1	IPR036249	Thioredoxin-like superfamily
Sp34_X0056900.t1	IPR000889	Glutathione peroxidase
Sp34_X0056900.t1	IPR013766	Thioredoxin domain
Sp34_X0056900.t1	IPR029759	Glutathione peroxidase active site
Sp34_X0056900.t1	IPR029760	Glutathione peroxidase conserved site
Sp34_X0056900.t1	IPR036249	Thioredoxin-like superfamily
Sp34_X0057000.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0057100.t1	IPR001873	Epithelial sodium channel
Sp34_X0057200.t1	IPR001660	Sterile alpha motif domain
Sp34_X0057200.t1	IPR002110	Ankyrin repeat
Sp34_X0057200.t1	IPR006020	PTB/PI domain
Sp34_X0057200.t1	IPR011993	PH-like domain superfamily
Sp34_X0057200.t1	IPR013761	Sterile alpha motif/pointed domain superfamily
Sp34_X0057200.t1	IPR033635	Ankyrin repeat and SAM domain-containing protein 1/Caskin
Sp34_X0057200.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_X0057700.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_X0057700.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_X0057700.t1	IPR039952	G-protein coupled receptor Aex-2
Sp34_X0058100.t1	IPR001322	Lamin tail domain
Sp34_X0058100.t1	IPR036415	Lamin tail domain superfamily
Sp34_X0058100.t1	IPR039008	Intermediate filament, rod domain
Sp34_X0058200.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0058300.t1	IPR001322	Lamin tail domain
Sp34_X0058300.t1	IPR036415	Lamin tail domain superfamily
Sp34_X0058300.t1	IPR039008	Intermediate filament, rod domain
Sp34_X0058400.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_X0058400.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_X0058500.t1	IPR001507	Zona pellucida domain
Sp34_X0058500.t1	IPR042235	Zona pellucida, ZP-C domain
Sp34_X0058810.t1	IPR000152	EGF-type aspartate/asparagine hydroxylation site
Sp34_X0058810.t1	IPR000742	EGF-like domain
Sp34_X0058810.t1	IPR001881	EGF-like calcium-binding domain
Sp34_X0058810.t1	IPR003598	Immunoglobulin subtype 2
Sp34_X0058810.t1	IPR003599	Immunoglobulin subtype
Sp34_X0058810.t1	IPR007110	Immunoglobulin-like domain
Sp34_X0058810.t1	IPR009030	Growth factor receptor cysteine-rich domain superfamily
Sp34_X0058810.t1	IPR013098	Immunoglobulin I-set
Sp34_X0058810.t1	IPR013106	Immunoglobulin V-set domain
Sp34_X0058810.t1	IPR013151	Immunoglobulin
Sp34_X0058810.t1	IPR013783	Immunoglobulin-like fold
Sp34_X0058810.t1	IPR018097	EGF-like calcium-binding, conserved site
Sp34_X0058810.t1	IPR036179	Immunoglobulin-like domain superfamily
Sp34_X0058810.t1	IPR036465	von Willebrand factor A-like domain superfamily
Sp34_X0059100.t1	IPR013094	Alpha/beta hydrolase fold-3
Sp34_X0059100.t1	IPR017157	Arylacetamide deacetylase
Sp34_X0059100.t1	IPR029058	Alpha/Beta hydrolase fold
Sp34_X0059200.t1	IPR017946	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain superfamily
Sp34_X0059200.t1	IPR030395	Glycerophosphodiester phosphodiesterase domain
Sp34_X0059300.t1	IPR011701	Major facilitator superfamily
Sp34_X0059300.t1	IPR020846	Major facilitator superfamily domain
Sp34_X0059300.t1	IPR036259	MFS transporter superfamily
Sp34_X0059400.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0059500.t1	IPR019152	Protein of unknown function DUF2046
Sp34_X0059800.t1	IPR000182	GNAT domain
Sp34_X0059800.t1	IPR016181	Acyl-CoA N-acyltransferase
Sp34_X0059900.t1	IPR006028	Gamma-aminobutyric acid A receptor/Glycine receptor alpha
Sp34_X0059900.t1	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain
Sp34_X0059900.t1	IPR006201	Neurotransmitter-gated ion-channel
Sp34_X0059900.t1	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
Sp34_X0059900.t1	IPR018000	Neurotransmitter-gated ion-channel, conserved site
Sp34_X0059900.t1	IPR036719	Neurotransmitter-gated ion-channel transmembrane domain superfamily
Sp34_X0059900.t1	IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily
Sp34_X0059900.t1	IPR038050	Neuronal acetylcholine receptor
Sp34_X0060000.t1	IPR006629	LPS-induced tumour necrosis factor alpha factor
Sp34_X0060000.t1	IPR037519	LITAF domain containing protein
Sp34_X0060110.t1	IPR019035	Mediator complex, subunit Med12
Sp34_X0060110.t1	IPR021990	Mediator complex, subunit Med12, LCEWAV-domain
Sp34_X0060200.t1	IPR000198	Rho GTPase-activating protein domain
Sp34_X0060200.t1	IPR001452	SH3 domain
Sp34_X0060200.t1	IPR008936	Rho GTPase activation protein
Sp34_X0060200.t1	IPR036028	SH3-like domain superfamily
Sp34_X0060410.t1	IPR002110	Ankyrin repeat
Sp34_X0060410.t1	IPR002641	Patatin-like phospholipase domain
Sp34_X0060410.t1	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase
Sp34_X0060410.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_X0060410.t1	IPR047148	85/88 kDa calcium-independent phospholipase A2
Sp34_X0060500.t1	IPR001356	Homeobox domain
Sp34_X0060500.t1	IPR009057	Homeobox-like domain superfamily
Sp34_X0060500.t1	IPR017970	Homeobox, conserved site
Sp34_X0060500.t1	IPR020479	Homeobox domain, metazoa
Sp34_X0060600.t1	IPR001079	Galectin, carbohydrate recognition domain
Sp34_X0060600.t1	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily
Sp34_X0060600.t1	IPR044156	Galectin-like
Sp34_X0060800.t1	IPR004045	Glutathione S-transferase, N-terminal
Sp34_X0060800.t1	IPR004046	Glutathione S-transferase, C-terminal
Sp34_X0060800.t1	IPR010987	Glutathione S-transferase, C-terminal-like
Sp34_X0060800.t1	IPR036249	Thioredoxin-like superfamily
Sp34_X0060800.t1	IPR036282	Glutathione S-transferase, C-terminal domain superfamily
Sp34_X0060900.t1	IPR002601	C6 domain
Sp34_X0061000.t1	IPR002601	C6 domain
Sp34_X0061210.t1	IPR001806	Small GTPase
Sp34_X0061210.t1	IPR005225	Small GTP-binding protein domain
Sp34_X0061210.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0061210.t1	IPR030697	Ras-related protein Rab29/Rab38/Rab32
Sp34_X0061510.t1	IPR003439	ABC transporter-like, ATP-binding domain
Sp34_X0061510.t1	IPR003593	AAA+ ATPase domain
Sp34_X0061510.t1	IPR005292	Multi drug resistance-associated protein
Sp34_X0061510.t1	IPR011527	ABC transporter type 1, transmembrane domain
Sp34_X0061510.t1	IPR017871	ABC transporter-like, conserved site
Sp34_X0061510.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_X0061510.t1	IPR036640	ABC transporter type 1, transmembrane domain superfamily
Sp34_X0061600.t1	IPR004156	Organic anion transporter polypeptide
Sp34_X0061600.t1	IPR020846	Major facilitator superfamily domain
Sp34_X0061600.t1	IPR036259	MFS transporter superfamily
Sp34_X0061800.t1	IPR001965	Zinc finger, PHD-type
Sp34_X0061800.t1	IPR011011	Zinc finger, FYVE/PHD-type
Sp34_X0061800.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_X0061800.t1	IPR019787	Zinc finger, PHD-finger
Sp34_X0062000.t1	IPR016024	Armadillo-type fold
Sp34_X0062000.t1	IPR028426	Huntingtin family
Sp34_X0062200.t1	IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase
Sp34_X0062200.t1	IPR035595	UDP-glycosyltransferase family, conserved site
Sp34_X0062300.t1	IPR011011	Zinc finger, FYVE/PHD-type
Sp34_X0062300.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_X0062300.t1	IPR019786	Zinc finger, PHD-type, conserved site
Sp34_X0062300.t1	IPR019787	Zinc finger, PHD-finger
Sp34_X0062400.t1	IPR008952	Tetraspanin, EC2 domain superfamily
Sp34_X0062400.t1	IPR018499	Tetraspanin/Peripherin
Sp34_X0062600.t1	IPR000742	EGF-like domain
Sp34_X0062600.t1	IPR000859	CUB domain
Sp34_X0062600.t1	IPR000884	Thrombospondin type-1 (TSP1) repeat
Sp34_X0062600.t1	IPR001506	Peptidase M12A
Sp34_X0062600.t1	IPR006026	Peptidase, metallopeptidase
Sp34_X0062600.t1	IPR017050	Metallopeptidase, nematode
Sp34_X0062600.t1	IPR024079	Metallopeptidase, catalytic domain superfamily
Sp34_X0062600.t1	IPR034035	Astacin-like metallopeptidase domain
Sp34_X0062600.t1	IPR035914	Spermadhesin, CUB domain superfamily
Sp34_X0062600.t1	IPR036383	Thrombospondin type-1 (TSP1) repeat superfamily
Sp34_X0062700.t1	IPR001216	Cysteine synthase/cystathionine beta-synthase, pyridoxal-phosphate attachment site
Sp34_X0062700.t1	IPR001926	Tryptophan synthase beta chain-like, PALP domain
Sp34_X0062700.t1	IPR005856	Cysteine synthase
Sp34_X0062700.t1	IPR005859	Cysteine synthase CysK
Sp34_X0062700.t1	IPR036052	Tryptophan synthase beta chain-like, PALP domain superfamily
Sp34_X0062800.t1	IPR001382	Glycoside hydrolase family 47
Sp34_X0062800.t1	IPR003137	PA domain
Sp34_X0062800.t1	IPR012341	Six-hairpin glycosidase-like superfamily
Sp34_X0062800.t1	IPR036026	Seven-hairpin glycosidases
Sp34_X0062800.t1	IPR044674	ER degradation-enhancing alpha-mannosidase-like protein 1/2/3
Sp34_X0062800.t1	IPR046450	PA domain superfamily
Sp34_X0062900.t1	IPR004277	Phosphatidyl serine synthase
Sp34_X0063000.t1	IPR000162	GPCR, family 3, metabotropic glutamate receptor
Sp34_X0063000.t1	IPR000337	GPCR, family 3
Sp34_X0063000.t1	IPR001828	Receptor, ligand binding region
Sp34_X0063000.t1	IPR011500	GPCR, family 3, nine cysteines domain
Sp34_X0063000.t1	IPR017978	GPCR family 3, C-terminal
Sp34_X0063000.t1	IPR017979	GPCR, family 3, conserved site
Sp34_X0063000.t1	IPR028082	Periplasmic binding protein-like I
Sp34_X0063000.t1	IPR038550	GPCR, family 3, nine cysteines domain superfamily
Sp34_X0063100.t1	IPR027469	Cation efflux transmembrane domain superfamily
Sp34_X0063200.t1	IPR000239	GPCR kinase
Sp34_X0063200.t1	IPR000719	Protein kinase domain
Sp34_X0063200.t1	IPR000961	AGC-kinase, C-terminal
Sp34_X0063200.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_X0063200.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_X0063200.t1	IPR016137	RGS domain
Sp34_X0063200.t1	IPR017441	Protein kinase, ATP binding site
Sp34_X0063200.t1	IPR036305	RGS domain superfamily
Sp34_X0063200.t1	IPR044926	RGS, subdomain 2
Sp34_X0063300.t1	IPR010770	Ecd family
Sp34_X0063400.t1	IPR000152	EGF-type aspartate/asparagine hydroxylation site
Sp34_X0063400.t1	IPR000742	EGF-like domain
Sp34_X0063400.t1	IPR001007	VWFC domain
Sp34_X0063400.t1	IPR001881	EGF-like calcium-binding domain
Sp34_X0063400.t1	IPR018097	EGF-like calcium-binding, conserved site
Sp34_X0063600.t1	IPR024079	Metallopeptidase, catalytic domain superfamily
Sp34_X0063700.t1	IPR000719	Protein kinase domain
Sp34_X0063700.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_X0063700.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_X0063700.t1	IPR017441	Protein kinase, ATP binding site
Sp34_X0063800.t1	IPR003961	Fibronectin type III
Sp34_X0063800.t1	IPR013783	Immunoglobulin-like fold
Sp34_X0063800.t1	IPR036116	Fibronectin type III superfamily
Sp34_X0063900.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_X0063900.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_X0064000.t1	IPR001926	Tryptophan synthase beta chain-like, PALP domain
Sp34_X0064000.t1	IPR036052	Tryptophan synthase beta chain-like, PALP domain superfamily
Sp34_X0064200.t1	IPR036052	Tryptophan synthase beta chain-like, PALP domain superfamily
Sp34_X0064400.t1	IPR000477	Reverse transcriptase domain
Sp34_X0064400.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_X0064400.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_X0064600.t1	IPR000719	Protein kinase domain
Sp34_X0064600.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_X0064600.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_X0064600.t1	IPR017441	Protein kinase, ATP binding site
Sp34_X0064700.t1	IPR001303	Class II aldolase/adducin N-terminal
Sp34_X0064700.t1	IPR017714	Methylthioribulose-1-phosphate dehydratase
Sp34_X0064700.t1	IPR036409	Class II aldolase/adducin N-terminal domain superfamily
Sp34_X0064800.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0065000.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_X0065000.t1	IPR008160	Collagen triple helix repeat
Sp34_X0065100.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_X0065210.t1	IPR002489	Glutamate synthase, alpha subunit, C-terminal
Sp34_X0065210.t1	IPR002932	Glutamate synthase domain
Sp34_X0065210.t1	IPR006005	Glutamate synthase, NADH/NADPH, small subunit 1
Sp34_X0065210.t1	IPR006982	Glutamate synthase, central-N
Sp34_X0065210.t1	IPR009051	Alpha-helical ferredoxin
Sp34_X0065210.t1	IPR012220	Glutamate synthase, eukaryotic
Sp34_X0065210.t1	IPR013785	Aldolase-type TIM barrel
Sp34_X0065210.t1	IPR017932	Glutamine amidotransferase type 2 domain
Sp34_X0065210.t1	IPR023753	FAD/NAD(P)-binding domain
Sp34_X0065210.t1	IPR028261	Dihydroprymidine dehydrogenase domain II
Sp34_X0065210.t1	IPR029055	Nucleophile aminohydrolases, N-terminal
Sp34_X0065210.t1	IPR036188	FAD/NAD(P)-binding domain superfamily
Sp34_X0065210.t1	IPR036485	Glutamate synthase, alpha subunit, C-terminal domain superfamily
Sp34_X0065400.t1	IPR002544	FMRFamide-related peptide-like
Sp34_X0065710.t1	IPR003280	Two pore domain potassium channel
Sp34_X0065710.t1	IPR013099	Potassium channel domain
Sp34_X0065900.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0066100.t1	IPR001453	MoaB/Mog domain
Sp34_X0066100.t1	IPR005110	MoeA, N-terminal and linker domain
Sp34_X0066100.t1	IPR008284	Molybdenum cofactor biosynthesis, conserved site
Sp34_X0066100.t1	IPR036135	MoeA, N-terminal and linker domain superfamily
Sp34_X0066100.t1	IPR036425	MoaB/Mog-like domain superfamily
Sp34_X0066100.t1	IPR036688	MoeA, C-terminal, domain IV superfamily
Sp34_X0066100.t1	IPR038987	Molybdopterin biosynthesis protein MoeA-like
Sp34_X0066200.t1	IPR001888	Transposase, type 1
Sp34_X0066200.t1	IPR036397	Ribonuclease H superfamily
Sp34_X0066200.t1	IPR041426	Mos1 transposase, HTH domain
Sp34_X0066300.t1	IPR002656	Acyltransferase 3 domain
Sp34_X0066300.t1	IPR006621	Nose resistant-to-fluoxetine protein, N-terminal
Sp34_X0066400.t1	IPR003347	JmjC domain
Sp34_X0066500.t1	IPR001781	Zinc finger, LIM-type
Sp34_X0066500.t1	IPR003128	Villin headpiece
Sp34_X0066500.t1	IPR036886	Villin headpiece domain superfamily
Sp34_X0066600.t1	IPR001283	Cysteine-rich secretory protein-related
Sp34_X0066600.t1	IPR002413	Venom allergen 5-like
Sp34_X0066600.t1	IPR014044	CAP domain
Sp34_X0066600.t1	IPR034113	Golgi-associated plant pathogenesis-related protein 1, SCP domain
Sp34_X0066600.t1	IPR035940	CAP superfamily
Sp34_X0066700.t1	IPR000133	ER lumen protein retaining receptor
Sp34_X0066900.t1	IPR000504	RNA recognition motif domain
Sp34_X0066900.t1	IPR003954	RNA recognition motif domain, eukaryote
Sp34_X0066900.t1	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily
Sp34_X0066900.t1	IPR035979	RNA-binding domain superfamily
Sp34_X0067000.t1	IPR001283	Cysteine-rich secretory protein-related
Sp34_X0067000.t1	IPR014044	CAP domain
Sp34_X0067000.t1	IPR018244	Allergen V5/Tpx-1-related, conserved site
Sp34_X0067000.t1	IPR034113	Golgi-associated plant pathogenesis-related protein 1, SCP domain
Sp34_X0067000.t1	IPR035940	CAP superfamily
Sp34_X0067110.t1	IPR001283	Cysteine-rich secretory protein-related
Sp34_X0067110.t1	IPR014044	CAP domain
Sp34_X0067110.t1	IPR018244	Allergen V5/Tpx-1-related, conserved site
Sp34_X0067110.t1	IPR034113	Golgi-associated plant pathogenesis-related protein 1, SCP domain
Sp34_X0067110.t1	IPR035940	CAP superfamily
Sp34_X0067120.t1	IPR002048	EF-hand domain
Sp34_X0067120.t1	IPR011992	EF-hand domain pair
Sp34_X0067120.t1	IPR018247	EF-Hand 1, calcium-binding site
